5	73104	73193	1	1	1	13	0	32
5	73323	73433	1	1	1	23	0	32
5	74364	74481	1	1	1	16	0	29
5	77577	77951	1	1	1	53	0	35
5	85262	85356	2	2	1	73	0	34
5	87183	87413	2	2	1	37	0	34
5	87631	87723	2	2	1	32	0	33
5	87781	87857	2	2	1	30	0	32
5	87936	88026	2	4	1	25	0	32
5	88115	88203	2	2	1	38	0	35
5	88288	88387	2	2	1	32	0	33
5	88444	88524	2	2	1	42	0	33
5	88599	88700	2	2	1	27	0	32
5	88819	88891	2	2	1	34	0	34
5	88963	89102	2	2	1	24	0	32
5	89170	89538	2	2	1	34	0	32
5	93010	93288	2	2	1	38	0	33
5	93397	93520	2	2	1	41	0	34
5	93585	93733	2	2	1	38	0	31
5	93827	93948	2	2	1	41	0	32
5	94002	94085	2	2	1	27	0	33
5	94147	94263	2	2	1	23	0	35
5	94373	94481	2	2	1	51	0	33
5	94532	94947	2	2	1	22	0	31
5	94709	94947	2	2	1	22	0	31
5	94998	95154	2	2	1	51	0	35
5	95249	95353	2	2	1	32	0	34
5	95412	95581	2	2	1	23	0	33
5	98089	98214	1	1	1	1	0	17
5	98420	98614	1	1	1	1	0	18
5	98804	98930	1	1	1	21	0	33
5	99044	99175	1	1	1	33	0	33
5	99360	99440	1	1	1	25	0	32
5	99539	100117	1	1	1	30	0	34
5	100326	100633	1	1	1	22	0	24
5	100892	101268	1	1	1	30	0	31
5	105583	105696	1	1	1	79	0	35
5	105889	105975	1	1	1	109	0	34
5	106477	106796	1	1	1	19	0	34
5	107959	108166	2	2	1	1	0	15
5	108312	108450	2	2	1	23	0	33
5	108548	108635	2	2	1	15	0	33
5	108690	108767	2	2	1	13	0	31
5	108902	109158	2	2	1	19	0	31
5	109211	109284	2	2	1	21	0	32
5	109596	109704	2	2	1	27	0	33
5	109838	109953	2	2	1	14	0	32
5	110047	110132	2	2	1	19	0	29
5	110239	110329	2	2	1	12	0	32
5	110401	110496	2	4	1	14	0	31
5	110655	110931	2	2	1	11	0	30
5	111143	111307	2	2	1	15	0	27
5	111779	111870	2	2	1	16	0	33
5	114374	114464	2	2	1	16	0	33
5	115488	115603	2	2	1	13	0	32
5	115692	116154	2	2	1	10	0	30
5	117619	117741	1	1	1	4	0	21
5	117860	117932	1	1	1	3	0	14
5	118085	118159	1	1	1	6	0	34
5	118244	118329	1	1	1	3	0	31
5	118393	118521	1	1	1	6	0	34
5	118657	118748	1	1	1	1	0	23
5	118956	119354	1	1	1	5	0	28
5	119475	119696	1	1	1	9	0	31
5	119747	119876	1	1	1	6	0	33
5	120040	120119	1	1	1	6	0	34
5	120261	120425	1	1	1	4	0	20
5	120534	120614	1	1	1	3	0	30
5	120714	120863	1	1	1	6	0	29
5	121173	121266	1	1	1	2	0	7
5	121718	121816	2	2	1	13	0	33
5	122112	122329	2	2	1	3	0	29
5	125806	126224	1	1	0	46	0	33
5	126503	126667	1	1	1	44	0	33
5	127540	127616	1	1	1	38	0	32
5	128215	128299	1	1	1	31	0	34
5	128471	128642	1	1	1	37	0	35
5	129655	129721	2	2	1	60	0	33
5	130029	130128	2	2	1	63	0	35
5	130780	130856	2	2	1	76	0	35
5	131021	131106	2	2	1	44	31	34
5	132709	132789	2	2	1	63	0	34
5	133097	133368	2	2	1	47	0	33
5	134020	134092	2	2	1	58	0	33
5	134257	134321	2	2	1	50	0	34
5	143780	144171	2	2	1	39	0	35
5	145883	145969	2	2	1	15	0	31
5	146029	146116	2	2	1	13	0	28
5	146179	146831	2	2	1	7	0	30
5	146924	147113	2	2	1	6	0	25
5	147942	148017	2	2	1	66	0	35
5	148377	148501	2	2	1	72	0	34
5	148674	148763	2	2	1	81	0	35
5	149005	149117	2	2	1	72	0	32
5	153524	153960	1	1	1	39	0	35
5	156420	157115	2	2	1	14	0	32
5	160736	160852	2	2	1	55	0	32
5	160939	161545	2	2	1	26	0	31
5	160939	161719	2	2	1	43	0	33
5	161950	162034	2	2	1	61	0	35
5	163506	163614	2	2	1	4	0	31
5	163719	163808	2	2	1	2	0	29
5	163893	163995	2	2	1	8	0	34
5	164041	164120	2	2	1	6	0	34
5	164193	164294	2	2	1	4	0	28
5	164376	164516	2	2	1	3	0	27
5	164613	164684	2	2	1	2	0	13
5	164760	164844	2	2	1	3	0	29
5	164893	164995	2	2	1	5	0	27
5	165080	165166	2	2	1	2	0	30
5	165275	165351	2	2	1	2	0	15
5	165386	165469	2	2	1	2	0	25
5	165670	165789	2	2	1	3	0	28
5	165889	165969	2	2	1	6	0	31
5	166018	166264	2	2	1	5	0	27
5	166508	166581	2	2	1	3	0	30
5	166699	166987	2	2	1	4	0	26
5	167057	167390	2	2	1	4	0	30
5	167937	168050	2	2	1	7	0	30
5	168606	168710	2	2	1	7	0	35
5	168831	169034	2	2	1	11	0	32
5	169207	169644	2	2	1	4	0	26
5	169814	169923	2	2	1	5	0	32
5	170000	170081	2	2	1	4	0	33
5	170175	170283	2	2	1	3	0	28
5	176836	177093	2	2	1	33	0	34
5	177176	177257	2	2	1	34	7	35
5	177356	177476	2	2	1	32	6	34
5	177558	177656	2	2	1	31	3	34
5	177749	177979	2	2	1	24	6	34
5	178036	178447	2	2	1	7	0	24
5	178042	178447	2	2	1	10	0	20
5	179915	179994	1	1	1	54	0	34
5	180099	180210	1	1	1	77	0	35
5	180356	180441	1	1	1	143	0	35
5	180546	180712	1	1	1	113	0	35
5	180923	181006	1	1	1	125	0	35
5	181191	181247	1	1	1	73	0	33
5	182152	182238	2	2	1	113	0	35
5	182313	182397	2	2	1	44	0	33
5	183769	183890	2	2	1	34	0	33
5	184195	184297	2	2	1	29	0	33
5	184371	184514	2	2	1	33	0	34
5	184662	184818	2	2	1	35	0	34
5	184902	184988	2	4	1	31	0	32
5	185064	185418	2	2	1	30	0	33
5	185513	185590	2	2	1	32	0	32
5	185717	185802	2	2	1	33	0	34
5	185910	185994	2	2	1	29	0	32
5	187173	187269	1	1	1	109	1	34
5	187356	187541	1	1	1	100	0	34
5	187658	187774	1	1	1	107	1	35
5	187886	188069	1	1	1	94	0	35
5	188169	188290	1	1	1	83	0	33
5	188414	188694	1	1	1	83	0	35
5	188758	188839	1	1	1	94	0	34
5	188905	189003	1	1	1	86	0	34
5	189114	189214	1	1	1	86	0	34
5	189330	189423	1	1	1	99	0	34
5	189490	189591	1	1	1	78	0	35
5	189703	189791	1	1	1	90	0	35
5	189859	189960	1	1	1	95	0	35
5	191011	191098	1	1	1	16	0	30
5	191161	191464	1	1	1	11	0	32
5	191599	191755	1	1	1	31	0	34
5	191902	191985	1	1	1	23	0	31
5	192058	192128	1	1	1	28	0	32
5	192216	192301	1	1	1	2	0	28
5	192228	192295	1	1	1	9	0	33
5	195877	195983	1	1	1	24	0	35
5	196052	196159	1	1	1	38	0	29
5	196189	196452	1	1	1	33	0	29
5	196650	196781	1	1	1	37	0	35
5	197004	197098	1	1	1	34	0	35
5	197240	197327	1	1	1	29	0	34
5	197445	197542	1	1	1	29	0	33
5	197597	197822	1	1	1	36	0	34
5	197940	198023	1	1	1	14	0	31
5	198115	198203	1	1	1	15	0	27
5	198241	198461	1	1	1	14	0	32
5	199449	199803	1	1	1	10	0	35
5	199861	199957	1	1	1	3	0	30
5	200021	200112	1	1	1	7	0	34
5	200170	200279	1	1	1	7	0	32
5	200364	200440	1	1	1	7	0	32
5	200510	200585	1	1	1	2	0	20
5	200699	200782	1	1	1	4	0	29
5	200953	201035	1	1	1	2	0	28
5	201115	201205	1	1	1	3	0	25
5	202246	202389	1	1	1	1	0	20
5	202820	202899	1	1	1	1	0	22
5	206862	207452	1	1	1	54	0	32
5	207604	207702	1	1	1	55	0	35
5	207770	207866	1	1	1	57	0	34
5	208102	208169	1	1	1	42	0	33
5	208102	208188	1	1	1	10	0	23
5	209594	209880	1	1	1	15	0	33
5	221539	221606	1	1	1	21	0	34
5	221753	221864	1	1	0	21	0	33
5	221930	222067	1	1	1	37	0	35
5	222142	222243	1	1	1	10	0	29
5	222328	222639	1	1	1	13	0	27
5	222670	222763	1	1	1	23	0	31
5	222922	223002	2	2	1	35	0	32
5	223096	223202	2	2	1	37	0	32
5	223341	223459	2	2	1	39	0	34
5	223526	223609	2	2	1	35	0	31
5	224943	225405	1	1	1	8	0	24
5	225604	225722	1	1	1	10	0	35
5	226006	226095	1	1	1	5	0	21
5	226259	226374	1	1	1	7	0	32
5	227839	229262	1	1	1	2	0	35
5	228184	228271	2	2	1	27	0	31
5	228336	228428	2	2	1	36	0	32
5	228495	228589	2	2	1	26	0	31
5	228652	228752	2	2	1	28	0	32
5	228841	228940	2	2	1	29	0	32
5	229002	229113	2	2	1	22	0	34
5	229198	229286	2	2	1	24	0	27
5	231162	231484	1	1	1	46	0	34
5	231540	231623	1	1	1	53	0	34
5	232660	232773	1	1	1	22	0	31
5	233093	233182	1	1	1	37	0	35
5	233093	233206	1	1	1	62	0	35
5	233493	233690	1	1	1	84	0	33
5	233863	233963	1	1	1	79	0	34
5	234161	234241	1	1	1	86	0	35
5	234395	234490	1	1	1	101	0	35
5	235183	235274	2	2	1	2	0	26
5	235449	235551	2	2	1	6	0	17
5	235757	235845	2	2	1	7	0	33
5	235909	235981	2	2	1	1	0	25
5	236125	236410	2	2	1	3	0	26
5	236594	236661	2	2	1	3	0	29
5	236861	237158	2	4	1	5	1	34
5	237231	237313	2	2	1	2	1	21
5	237426	237524	2	2	1	3	3	26
5	237607	237692	2	2	1	4	0	27
5	237744	237842	2	2	1	4	0	32
5	237925	237998	2	2	1	4	0	30
5	238185	238256	2	2	1	5	0	26
5	238380	238540	2	2	1	3	0	29
5	238696	238782	2	2	1	3	0	23
5	238908	238999	2	2	1	6	0	30
5	239987	240230	2	2	1	4	0	31
5	240393	240527	2	2	1	3	0	21
5	240672	240757	2	2	1	2	0	22
5	242770	243037	2	2	0	14	0	31
5	242770	243247	2	4	1	55	0	32
5	243124	243247	2	4	1	18	0	32
5	243449	243922	2	2	1	56	0	32
5	244594	244680	2	2	1	15	0	32
5	244871	244968	2	2	1	26	0	33
5	245071	245165	2	2	1	29	0	33
5	245243	245547	2	2	1	25	0	32
5	245748	246110	2	2	1	35	0	34
5	246451	246686	2	2	1	30	0	33
5	246765	247202	2	2	1	26	0	32
5	247797	247950	2	2	1	28	0	34
5	248133	248324	2	2	1	34	0	34
5	248444	248875	2	2	1	31	0	34
5	252144	252297	1	1	1	25	0	31
5	252349	252447	1	1	1	23	0	32
5	252522	252602	1	1	1	19	0	32
5	252691	252761	1	1	1	39	0	32
5	252969	253042	1	1	1	28	0	32
5	253115	253185	1	1	1	31	0	33
5	253429	253766	1	1	1	15	0	31
5	254239	254314	2	2	1	35	0	34
5	255203	255286	2	2	1	29	0	35
5	256298	256427	2	2	1	23	0	34
5	257629	257768	1	1	1	12	0	31
5	258282	258499	1	1	0	14	0	33
5	258754	258835	1	1	0	11	1	35
5	259014	259095	1	1	1	11	1	34
5	259954	260129	1	1	1	7	0	33
5	261148	261228	2	2	1	53	0	33
5	261453	261582	2	2	1	61	0	33
5	261698	261784	2	2	1	54	0	34
5	262091	262288	2	2	1	57	0	33
5	262476	263301	2	2	1	11	0	26
5	267172	267314	2	2	1	5	0	18
5	267567	267656	2	2	1	2	0	22
5	267952	268031	2	2	1	1	0	23
5	268162	268246	2	2	1	4	0	30
5	268644	268894	2	2	1	6	0	26
5	269000	269350	2	2	1	1	0	3
5	269477	269752	2	2	1	3	0	31
5	273070	273191	2	2	1	32	0	32
5	273306	273388	2	2	1	32	0	35
5	273476	273553	2	2	1	26	0	31
5	273648	273723	1	1	1	32	0	34
5	275938	276023	1	1	1	29	0	33
5	276180	276291	2	2	1	38	0	34
5	276354	276489	2	2	1	34	0	34
5	276620	276702	2	2	1	38	0	33
5	276827	276917	2	4	1	28	0	33
5	277082	277406	2	2	1	16	0	31
5	290316	290442	1	1	1	122	0	34
5	290671	290965	1	1	1	68	0	35
5	291914	291999	1	1	1	7	0	24
5	292079	292174	1	1	1	15	0	30
5	292274	292392	1	1	1	14	0	32
5	292507	292581	1	1	1	13	0	31
5	292746	292837	1	1	1	11	0	29
5	292920	293012	1	1	1	16	0	34
5	293099	293199	1	1	1	13	0	34
5	293467	293550	1	1	1	14	0	33
5	294881	294960	2	2	1	13	0	34
5	295043	295151	2	2	1	11	0	30
5	295238	295385	2	2	1	12	0	31
5	295488	295582	2	2	1	21	0	33
5	295717	295791	2	2	1	12	0	34
5	295953	296265	2	2	1	12	0	31
5	296393	296484	2	2	1	12	0	29
5	296803	296908	2	2	1	16	0	33
5	297476	297715	2	2	1	10	0	27
5	297928	298029	2	2	1	9	0	34
5	298350	298666	2	2	1	12	0	34
5	298778	298880	2	2	1	11	0	26
5	298965	299182	2	2	1	17	0	30
5	299285	299377	2	2	1	13	0	30
5	299457	299536	2	2	1	21	0	32
5	299682	299812	2	2	1	12	0	32
5	299968	300463	2	2	1	12	0	32
5	300604	300702	2	2	1	13	0	33
5	300820	300901	2	2	1	7	0	33
5	301061	301139	2	2	1	20	0	35
5	301226	301316	2	2	1	18	0	32
5	301420	301494	2	2	1	14	0	33
5	302641	302728	2	2	1	68	0	35
5	303068	303140	2	2	1	62	0	34
5	303561	304000	2	2	1	19	0	31
5	303726	304000	2	2	1	27	0	33
5	307115	307406	1	1	1	11	0	32
5	307510	307731	1	1	1	35	0	34
5	307881	307975	1	1	1	35	0	33
5	308177	308315	1	1	1	43	0	35
5	308376	308490	1	1	1	37	0	34
5	309570	309738	1	1	1	27	0	31
5	309805	310085	1	1	1	39	0	32
5	311309	311443	1	1	1	6	0	23
5	333069	333140	1	1	1	46	0	34
5	333337	333419	1	1	1	36	0	33
5	333545	333638	1	1	1	49	0	34
5	333798	333898	1	1	1	42	0	32
5	337575	337668	1	1	1	38	0	33
5	343108	343193	2	2	1	10	0	35
5	351662	351747	2	2	1	24	0	33
5	358085	358163	2	2	1	130	0	34
5	358230	358313	2	2	1	129	0	35
5	359715	359783	1	1	1	24	0	34
5	359958	360041	1	1	1	31	0	30
5	360447	360519	1	1	1	31	0	34
5	361080	361162	1	1	1	32	0	35
5	362061	362145	2	2	1	3	0	29
5	362341	362412	2	2	1	2	0	21
5	362690	362766	2	2	1	1	0	23
5	363684	363731	2	2	1	5	0	29
5	363821	363912	2	2	1	9	0	33
5	364056	364134	2	2	1	9	0	32
5	364278	364356	2	2	1	3	0	13
5	364419	364525	2	2	1	5	0	27
5	364626	364700	2	2	1	5	0	22
5	365508	365584	2	2	1	12	0	32
5	365836	365918	2	2	1	8	0	27
5	365971	366061	2	2	1	11	0	33
5	366346	366429	2	2	1	12	0	34
5	366589	366681	2	2	1	18	0	32
5	367203	367277	2	2	1	9	0	31
5	367347	367433	2	2	1	18	0	34
5	367521	367614	2	2	1	7	0	34
5	367687	367794	2	2	1	15	0	34
5	367864	367940	2	2	1	16	0	34
5	368010	368113	2	2	1	9	0	31
5	368189	368265	2	2	1	15	0	33
5	368338	368418	2	2	1	8	0	30
5	368491	368582	2	2	1	14	0	31
5	368727	368832	2	2	1	17	0	31
5	368905	369010	2	2	1	17	0	33
5	369083	369284	2	2	1	12	0	25
5	369538	369690	2	2	1	11	0	34
5	369787	369894	2	2	1	8	0	33
5	370721	370799	1	1	1	15	0	32
5	371304	371389	1	1	1	18	0	34
5	371467	371546	1	1	1	12	0	35
5	371716	371871	1	1	1	8	0	31
5	371961	372073	1	1	1	14	0	33
5	372239	372315	1	1	1	19	0	32
5	372394	372486	1	1	1	16	0	31
5	372591	372669	1	1	1	21	0	29
5	373320	373400	2	2	1	12	0	28
5	373569	373659	2	2	1	9	0	33
5	373864	373941	2	2	1	12	0	34
5	374068	374165	2	2	1	17	0	32
5	374271	374504	2	2	1	19	0	33
5	377684	377774	2	2	1	109	0	34
5	377828	377906	2	2	1	94	0	34
5	378008	378120	2	2	1	105	0	35
5	378196	378297	2	2	1	99	0	34
5	378529	378829	2	2	1	117	0	34
5	378952	379028	2	2	1	95	0	35
5	379154	379231	2	2	1	111	0	32
5	379312	379402	2	2	1	97	0	33
5	383701	383833	1	1	1	8	0	34
5	383951	384039	1	1	1	10	0	23
5	384195	384275	1	1	1	6	0	30
5	384351	384444	1	1	1	8	0	29
5	384742	384827	1	1	1	11	0	29
5	385170	385251	1	1	1	13	0	32
5	386421	386510	2	2	1	43	0	32
5	386574	386660	2	2	1	40	0	31
5	386722	387040	2	2	1	26	0	30
5	387193	387274	2	2	1	38	0	33
5	387351	387777	2	2	1	54	0	33
5	396474	397173	1	1	1	35	0	35
5	397575	397928	1	1	1	28	0	32
5	397990	398326	1	1	1	24	0	33
5	401321	401526	1	1	1	7	0	28
5	401568	401660	1	1	1	12	0	32
5	401740	401836	1	1	1	7	0	32
5	401924	402004	1	1	1	12	0	35
5	402094	402181	1	1	1	12	0	28
5	402254	402367	1	1	1	13	0	30
5	402478	402565	1	1	1	13	0	33
5	403399	403492	2	2	1	21	0	30
5	403852	403959	2	2	1	13	0	33
5	405039	405345	1	1	1	9	0	35
5	405479	405579	1	1	1	2	0	32
5	406980	407062	2	2	1	44	0	33
5	407123	407213	2	2	1	45	0	34
5	407602	407779	2	2	1	42	0	35
5	409869	409945	1	3	1	1	0	12
5	410061	410161	1	1	1	3	0	16
5	410207	410327	1	1	1	2	0	14
5	410414	410733	1	1	1	2	0	31
5	410781	410931	1	1	1	2	0	31
5	411034	411115	1	1	1	2	0	28
5	411236	411317	1	1	1	1	0	28
5	413737	414010	1	1	1	41	0	34
5	414105	414210	1	1	1	38	0	35
5	414328	414421	1	1	1	41	0	35
5	414495	414571	1	1	1	42	0	35
5	414691	414780	1	1	1	47	0	35
5	414903	414990	1	1	1	37	0	33
5	415168	415275	1	1	1	61	0	33
5	415421	415499	1	1	1	41	0	35
5	415679	415778	1	1	1	34	0	34
5	417348	417599	1	1	1	16	0	35
5	417687	417779	1	1	1	16	0	33
5	418075	418170	1	1	1	18	0	34
5	419926	420010	2	2	1	1	0	8
5	420056	420137	2	2	1	6	0	32
5	420193	420266	2	2	1	2	0	31
5	420368	420462	2	2	1	1	0	5
5	420525	420609	2	2	1	2	0	17
5	420800	420885	2	2	1	1	0	15
5	420931	421023	2	2	1	1	0	10
5	421163	421251	2	2	1	2	0	23
5	421447	421538	2	2	1	5	0	24
5	421666	421759	2	2	1	1	0	29
5	423439	423532	1	1	1	33	0	33
5	424206	424280	1	1	1	42	0	35
5	424851	424977	2	2	1	39	0	33
5	425081	425192	2	2	1	48	0	33
5	425415	425507	2	2	1	50	0	33
5	425559	425642	2	2	1	42	0	33
5	425786	425982	2	2	1	3	0	26
5	425790	425982	2	2	1	17	0	25
5	426640	426882	1	1	1	96	0	35
5	428017	428112	1	1	1	40	0	33
5	428385	428589	1	1	1	52	0	35
5	428805	428893	1	1	1	71	0	28
5	428918	428995	1	1	1	50	0	24
5	428922	429086	1	1	1	19	0	28
5	429177	429258	1	1	1	75	0	33
5	429479	429571	1	1	1	84	0	35
5	429708	429800	1	1	1	80	0	34
5	429973	430080	1	1	1	76	0	34
5	430125	430218	1	1	1	78	0	35
5	430282	430376	1	1	1	53	0	33
5	430282	430484	1	1	1	13	0	33
5	431255	431344	1	1	1	15	0	32
5	431626	431714	1	1	1	17	0	32
5	431930	432007	1	1	1	22	0	25
5	432032	432130	1	1	1	23	0	24
5	432315	432399	1	1	1	16	0	34
5	432620	432699	1	1	1	17	0	33
5	432836	432907	1	1	1	25	0	33
5	433074	433156	1	1	1	21	0	31
5	433201	433281	1	1	1	23	0	33
5	433345	433445	1	1	1	18	0	30
5	437564	438204	1	1	1	6	0	30
5	438693	438778	1	1	1	17	0	32
5	439592	439727	2	2	1	11	0	31
5	448213	449126	1	1	1	21	0	33
5	449193	449277	1	1	1	64	0	34
5	449344	449424	1	1	1	95	0	34
5	449523	449600	1	1	1	130	0	34
5	449727	449825	1	1	1	121	0	33
5	450096	450181	1	1	1	124	0	33
5	450248	450351	1	1	1	136	0	35
5	451551	451706	1	1	1	6	0	25
5	451979	452067	1	1	1	21	0	30
5	452105	452177	1	1	1	20	0	31
5	452276	452365	1	1	1	14	0	31
5	452428	452644	1	1	1	24	0	32
5	452769	452864	1	1	1	15	0	28
5	453962	454042	2	2	0	4	0	22
5	454146	454221	0	0	0	38	1	33
5	455201	455276	1	1	1	40	0	34
5	455437	455527	1	1	1	43	0	32
5	455642	455757	1	1	1	33	0	33
5	455836	455899	1	1	1	35	0	35
5	456032	456395	1	1	1	41	0	35
5	456618	456798	1	1	1	39	0	33
5	456982	457115	1	1	1	33	0	35
5	457179	457295	1	1	1	34	0	35
5	457403	457478	1	1	1	25	0	35
5	457629	457714	1	1	1	28	0	33
5	457875	458069	1	1	1	29	0	34
5	458466	458635	1	1	1	39	0	33
5	458864	458943	1	1	1	39	0	30
5	459162	459245	1	1	1	26	0	32
5	463372	463464	1	1	1	17	0	30
5	463784	464530	1	1	1	29	0	34
5	467575	467668	2	2	1	40	0	31
5	467822	467989	2	2	1	31	0	31
5	468086	468403	2	2	1	25	0	34
5	468524	468645	2	2	1	29	0	35
5	468780	468863	2	2	1	33	0	34
5	469850	469932	1	1	1	2	0	30
5	470794	470872	2	2	1	33	0	31
5	470997	471079	2	2	1	34	0	34
5	471223	471310	2	2	1	43	0	32
5	471447	471581	2	2	1	24	0	33
5	471890	472345	2	2	1	36	0	33
5	472441	472618	2	2	1	12	0	34
5	474342	474494	1	1	1	22	0	33
5	475602	475740	1	1	1	50	0	35
5	476943	477082	1	1	1	53	0	34
5	477224	477471	1	1	1	44	0	35
5	477716	477798	1	1	1	52	0	35
5	478501	478829	1	1	1	30	0	33
5	479025	479133	1	1	1	43	0	33
5	479721	479937	1	1	1	57	0	32
5	479990	480072	1	1	1	52	0	33
5	480695	480838	1	1	1	43	0	33
5	481021	481100	1	1	1	41	0	33
5	481634	481730	1	1	1	42	0	34
5	481836	481933	1	1	1	41	0	35
5	482001	482140	1	1	1	50	0	34
5	482219	482323	1	1	1	44	0	34
5	482393	482480	1	1	1	41	0	34
5	483340	483421	2	2	1	2	0	34
5	484460	484567	2	2	1	18	0	31
5	484697	484783	2	2	1	20	0	34
5	484888	484984	2	2	1	12	0	29
5	485080	485377	2	2	1	15	0	32
5	485436	485586	2	2	1	19	0	31
5	485639	485783	2	2	1	12	2	31
5	485936	486305	2	2	1	9	1	28
5	500748	500960	2	2	1	35	0	34
5	501558	502019	2	2	1	81	0	33
5	503650	503743	1	1	1	12	0	33
5	503913	504030	1	1	1	9	0	34
5	504407	504505	1	1	1	13	0	31
5	504712	504815	1	1	1	9	0	34
5	505121	505201	1	1	1	9	0	31
5	505266	505405	1	1	1	11	0	32
5	505506	505585	1	1	1	9	0	28
5	505804	505886	1	1	1	11	0	31
5	505934	506036	1	1	0	11	0	26
5	506059	506126	1	1	0	8	0	22
5	506190	506277	1	1	0	9	0	30
5	506765	507126	1	1	0	5	0	31
5	506924	507099	2	2	1	14	0	34
5	508882	509063	2	2	1	56	0	35
5	509360	509446	2	2	1	133	0	35
5	511113	511194	2	2	1	123	0	35
5	511284	511553	2	2	1	53	0	34
5	515091	515177	1	1	1	11	0	34
5	515292	515419	1	1	1	5	0	23
5	515685	515780	1	1	1	6	0	32
5	517585	517675	2	2	1	50	0	34
5	517819	517906	2	2	1	50	0	31
5	518112	518215	2	2	1	56	0	33
5	518354	518461	2	2	1	56	0	34
5	518724	518819	2	2	1	63	0	34
5	519157	519374	2	2	1	55	0	35
5	519464	519544	2	2	1	40	0	33
5	528185	528277	1	1	1	17	0	31
5	528369	528454	1	1	1	17	0	31
5	528613	528691	1	1	1	18	0	30
5	528744	528849	1	1	1	21	0	35
5	528930	529010	1	1	1	16	0	31
5	529105	529189	1	1	1	32	0	34
5	531078	531189	1	1	1	16	0	34
5	531361	532377	1	1	1	35	1	34
5	533196	533495	1	1	1	27	0	34
5	533591	534038	1	1	1	25	0	27
5	534239	534357	1	1	1	52	0	32
5	540692	541001	2	2	1	1	0	12
5	542764	542856	2	2	1	7	0	31
5	542928	543005	2	2	1	3	0	20
5	543105	543325	2	2	1	8	0	31
5	543395	543488	2	2	1	4	0	23
5	543630	543717	2	2	1	7	0	31
5	543790	544028	2	2	1	5	0	34
5	544073	544155	2	2	1	5	0	23
5	544218	544304	2	2	1	5	0	29
5	544430	544843	2	2	1	2	0	16
5	552044	552351	2	2	1	13	0	31
5	554442	554831	2	2	1	36	0	33
5	555797	556120	2	2	1	56	0	35
5	558712	559141	2	2	1	5	0	19
5	560408	560490	1	1	1	38	0	34
5	560668	560770	1	1	1	20	0	33
5	561379	561468	1	1	1	4	0	16
5	561558	561641	1	1	1	10	0	31
5	561787	561900	1	1	1	28	0	32
5	562019	562112	1	1	1	20	0	32
5	563258	563348	1	1	1	26	0	33
5	563431	563516	1	1	1	19	0	33
5	563576	563647	1	1	1	13	0	32
